username,video_id,title,webpage_url,upload_date,timestamp,duration,view_count,like_count,comment_count,repost_count,thumbnail,collected_at
verena.stoerchle,7613885221452254494,Just a reminder ,https://www.tiktok.com/@verena.stoerchle/video/7613885221452254494,20260305,1772745828,53,3281,160,26,3,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-i-photomode-tx2/14e6052cf2c743648964e8cf06f3edeb~tplv-photomode-image.jpeg?dr=9616&x-expires=1777780800&x-signature=U49X8G86Rtjx8tuk3whnk%2FLCC%2Fg%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=useast8&ftpl=1,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7613862058420981023,"I’ve got 2 weeks , let’s get after it ",https://www.tiktok.com/@verena.stoerchle/video/7613862058420981023,20260305,1772740430,43,3037,153,7,3,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/ocbiS803B3IciRtCiOAOmIIBpAjq1jqA7jfT1y~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=VuZRbdU50cqaDihFUbs%2BQYLjy1U%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7613824763445775647,Suppose to be 60F next week 🥴 #jerseyshore #asburypark ,https://www.tiktok.com/@verena.stoerchle/video/7613824763445775647,20260305,1772731764,26,1869,75,1,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/osRvb8Bp5pBIEAVaIdGJ5ir3SBXaviIaAmlOd~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=hjfsVXo1u9Y5NjW0sGQDnD%2F5TPU%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7613795076266921247,More styyy’s,https://www.tiktok.com/@verena.stoerchle/video/7613795076266921247,20260305,1772724848,17,7443,752,20,13,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-i-photomode-tx2/d4014a9712034e458eb34d58f236d9f5~tplv-photomode-image.jpeg?dr=9616&x-expires=1777780800&x-signature=SwVFVeXND9Zw1UlJ9NNj38tIpcI%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=useast8&ftpl=1,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7613502109492727071,"So glad I was introduced to this product 🤌🏽 @Veracity Health , let’s ...",https://www.tiktok.com/@verena.stoerchle/video/7613502109492727071,20260304,1772656609,27,1481,18,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/ogfcilelSTYUQAEMLc2F4I2DCrMyUQjRfrqACI~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=kW6i6ZEj%2BYbBCdeEjY1cCbKrk%2F4%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7613487773869231391,My car = safe ,https://www.tiktok.com/@verena.stoerchle/video/7613487773869231391,20260304,1772653274,28,1715,63,3,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oMbgfADqhimEtFRlpJOXrAVEAIuoBp1Im6zIEf~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=tyL%2BtuJv3gjAPpTulqmzktCZ5hQ%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7613467967040343326,Shots from tha day x #nyc ,https://www.tiktok.com/@verena.stoerchle/video/7613467967040343326,20260304,1772648663,38,2998,203,7,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-i-photomode-tx2/fe2c463633cc48f38c974dfa3b06f1fb~tplv-photomode-image.jpeg?dr=9616&x-expires=1777780800&x-signature=RsK9p8UD9Gax9P9wph9sGzzNBrQ%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=useast8&ftpl=1,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7613428061782002975,I sprinkle this shi on every meal 🤌🏽,https://www.tiktok.com/@verena.stoerchle/video/7613428061782002975,20260304,1772639378,8,1268,23,2,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oIJoI0g11CviCVIsiAITq2pfHwRANiIBBWqADC~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=aE77eT8m0bYGTMdEalah7ubv%2FK0%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7613063628530437406,How beautiful x #asburypark #jerseyshore ,https://www.tiktok.com/@verena.stoerchle/video/7613063628530437406,20260303,1772554523,22,1742,54,8,1,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/okiIZcIn9OISVsB6AAfHi4AqBSIWRo6Li400CC~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=3xuWmIw0ipuFAlh8ioAYLlx%2FDmw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7612894050990968094,Croaita 💔💔,https://www.tiktok.com/@verena.stoerchle/video/7612894050990968094,20260303,1772515048,10,4344,264,6,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oETZIqZCOBAubdJsOziwiI0BuCWAVA40IWfHmi~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=Oo4dPsKFQk9dFJeqmX5y3n59SdU%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7612707458343062815,Besides the 3 car meets… had some coo other adventures x #nyc ,https://www.tiktok.com/@verena.stoerchle/video/7612707458343062815,20260302,1772471613,37,1648,56,3,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-i-photomode-tx2/81cac7f6a5a44ff08bdf77c4eaa7cc62~tplv-photomode-image.jpeg?dr=9616&x-expires=1777780800&x-signature=lbSv3QjkGVRFSlJbbgoE%2BPIjVDg%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=useast8&ftpl=1,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7612683545198349598,Fit too clean #ferrari #nyc #motorsports #carmeet #vsmotionshift ,https://www.tiktok.com/@verena.stoerchle/video/7612683545198349598,20260302,1772466049,22,2001,144,4,1,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oYGl6q63ICfSIIIm4ejrIMhIJ7z91AifBoA6LT~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=R394aDA1PatElwBjUxhrHaolSE4%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7612480523973250335,??? My phone couldn’t pick it up good but it fell and I couldn’t see ...,https://www.tiktok.com/@verena.stoerchle/video/7612480523973250335,20260302,1772418755,24,2964,59,18,5,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oMsFQIFUejVmx85kEBDAQXp2RlpA9BiEGPEHfA~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=tdBDKD%2BOkrMi0gPyG4xbyeNQsyw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7612453450579725599,Love dis place #nyc #nycbakery @zeppolabakery ,https://www.tiktok.com/@verena.stoerchle/video/7612453450579725599,20260302,1772412452,39,2996,177,4,3,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/osPJPXsEghRPDQyQkBFpAvdDAuVe3E1EfNpEii~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=5XPdyKlM338PYu%2FN54CjGHV1Cw4%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7612440011035675935,Love me a new pair of fitting jeans 🔥🔥,https://www.tiktok.com/@verena.stoerchle/video/7612440011035675935,20260301,1772409324,15,2591,93,2,3,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/okj0EEAFIQMqFRCAcfEpYDQNF2oTDfWBV92pnJ~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=ERRlKuvAt1ONZGJ2quuN%2BbQb45c%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7612381562436373790,Happy New Year & jdm 🔥🔥 #nyc #chinatown #lunarnewyear #jdm ,https://www.tiktok.com/@verena.stoerchle/video/7612381562436373790,20260301,1772395717,31,2036,81,2,1,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oYE1kpJBFckiEEiRuEICXzAVHnAfIf4kmSpINB~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=AqD%2FQLmKArs98Vs30%2FVHGaaHKVQ%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7612285480914177310,Another NYC meet let’s gooo #nyc #sunday #carsandcoffee #carmeet ,https://www.tiktok.com/@verena.stoerchle/video/7612285480914177310,20260301,1772373376,16,3389,214,4,2,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/o0OfEFTiAwoRTDwmQ8iEW9MldREEppfVACBIQO~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=G6mFpwVrFWtG%2FSZ7lDBOldf40Ko%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7612283306217884958,Was sucha beautiful day at the shore #jerseyshore #asburypark  ,https://www.tiktok.com/@verena.stoerchle/video/7612283306217884958,20260301,1772372851,27,1559,58,1,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oIeT85jVIeGSkIkIohLqFQAuImphQACoHeDqTA~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=7vSAYd4O5YcUFhLIZ2k5uBqombs%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7612042413971983646,Fit check ,https://www.tiktok.com/@verena.stoerchle/video/7612042413971983646,20260228,1772316752,14,3095,266,7,6,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oA7RGeLDIIgqQK0WeCTALC5GQFjsAtCS1IUVdf~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=qzUnh3i0IL0OQudFuyR4yUl%2FK58%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7611964008253476127,Ich liebe es 🇩🇪,https://www.tiktok.com/@verena.stoerchle/video/7611964008253476127,20260228,1772298498,9,1772,50,1,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oIfIR1LRSgGVj7DA28fAeTI6TGggjljIqKgjQC~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=7on0VFPH0nuZi0U1AzEVRqJ0gSI%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7611658954178956574,Nah because I need a break…. or a new car 😅,https://www.tiktok.com/@verena.stoerchle/video/7611658954178956574,20260227,1772227475,61,26400,1378,91,34,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/okWIkCo6QSkIqrRCei6GeI2jaBALC8BAf8NTQk~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=yNPBTx%2FRqplNALnIIVj%2BPV8og3U%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7611578439052561695,I enjoy the snow #ny ,https://www.tiktok.com/@verena.stoerchle/video/7611578439052561695,20260227,1772208719,14,1662,101,3,1,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oUvECfalDESpFedEXhEwcsQloBVQZylAlHRoIA~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=vv2mN8kXb4vgTY6aHralwzt%2FxE4%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7611297733139238174,Coming out of hibernation soon ,https://www.tiktok.com/@verena.stoerchle/video/7611297733139238174,20260226,1772143360,17,13600,1170,30,32,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-i-photomode-tx2/61375fa47be94a6e80948799e845370e~tplv-photomode-image.jpeg?dr=9616&x-expires=1777780800&x-signature=EAKO11CSvIqZmqN1MsC4GYQHBnM%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=useast8&ftpl=1,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7611295520476138783,& it’s a clean/simple ingredient  product !! What a score fr @Triquetra,https://www.tiktok.com/@verena.stoerchle/video/7611295520476138783,20260226,1772142843,44,2497,31,2,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oMgxRAiRlRrD6ABAiVJaWwa9GBSBZIjPXIE95~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=2FDTk7K0xY0j2Cz9rUdi%2FHs0Z44%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7611197425088204063,Went to get something quick but ended up doing a small filming sesh h...,https://www.tiktok.com/@verena.stoerchle/video/7611197425088204063,20260226,1772120006,27,2309,76,1,1,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/o8eDzZDUgFQLN5gQEQIEfbALSHeAemP3GRGAIl~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=vTbrIpL90W%2Bbgam3IQ4Mn3JnMKE%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7610933675512859935,Been absolutely NEEDING these for my planner/journal. White-out is on...,https://www.tiktok.com/@verena.stoerchle/video/7610933675512859935,20260225,1772058603,12,1542,37,5,1,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/o4eVXze5uTG1gAI07XgLaImGCPUkPgjepQqALI~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=0i0vfLzumHXzcKPEE%2BeSQJdqRJo%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7610871131024706847,I. Love. Stuff. ,https://www.tiktok.com/@verena.stoerchle/video/7610871131024706847,20260225,1772044055,58,1679,67,1,1,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/o0yfRpaEnEmEEPWtEAQ1wx1f8gzAEFQDCKVBwz~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=hRQZtQ2wsamcqr4KUsf0sg%2FguBM%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7610860839653870878,They look good both ways but different vibezz #nyc #carmeet #carsandc...,https://www.tiktok.com/@verena.stoerchle/video/7610860839653870878,20260225,1772041654,43,1476,34,3,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-i-photomode-tx2/7290672e3c1143ec8c6a67e64c6975cf~tplv-photomode-image.jpeg?dr=9616&x-expires=1777780800&x-signature=Ck8IjQ5XrXmwvX03DugmGbVap1M%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=useast8&ftpl=1,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7610819005653323039,The Christmas tree & strawberry hard shell pastries are my absolute f...,https://www.tiktok.com/@verena.stoerchle/video/7610819005653323039,20260225,1772031931,44,2031,92,10,1,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/o8BCEIAFQQToMjDA0KIPQeQhV4D1DfUCq9kT1f~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=1RDoC4kC93PHid02wguO6m0LSrQ%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7610621951320657183,✨,https://www.tiktok.com/@verena.stoerchle/video/7610621951320657183,20260225,1771986030,26,13000,717,16,49,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/ogIvQuFjPkVj79zeECDAQwnlRZpAXB0EUlEhf0~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=HCK8DszFGoFhD%2F6RmtnaxuEhQSA%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7610588950209498398,Starting & finishing a painting in 1 night >,https://www.tiktok.com/@verena.stoerchle/video/7610588950209498398,20260225,1771978342,43,1980,29,2,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-i-photomode-tx2/ff6f5dbef16f4a1baac677252d010e4d~tplv-photomode-image.jpeg?dr=9616&x-expires=1777780800&x-signature=1iuKSpwFHszVNd%2FokjJaF3YeETU%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=useast8&ftpl=1,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7610449800022068511,🖤❤️💛,https://www.tiktok.com/@verena.stoerchle/video/7610449800022068511,20260224,1771945976,20,1894,61,4,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/o0neSA4EUdgGgfGJRvAfg0sgjpHdUm2fY5QvFO~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=ebL2QBgKBJOcrvbKO8zWwIgyERM%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7610234587528105246,He beat me but he was accurately cheating lolll,https://www.tiktok.com/@verena.stoerchle/video/7610234587528105246,20260224,1771895836,102,2223,124,4,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oYgt5mmRvFfeRAGOOfgA0WQQDfMdjcHbR88jDU~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=g9Ik%2FWRzmEEuw0gAze8MxJOGBYc%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7610214273926630687,Boutta just spam @ NYC agencies #nyc #nycmodel #modelscout #scouting ...,https://www.tiktok.com/@verena.stoerchle/video/7610214273926630687,20260223,1771891105,6,2171,78,6,1,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/ocfp4BRyEUDnGcxEP6FllIdaE3RsIABeOXBV8A~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=ImuHxO6abUTMznS5ArHjxy%2BuQHI%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7610069930473508127,This space was absolute vibez for a meet this past weekend.. in #broo...,https://www.tiktok.com/@verena.stoerchle/video/7610069930473508127,20260223,1771857520,11,1913,84,4,2,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-i-photomode-tx2/4fa8b9a4caad4c3784c10814f2981428~tplv-photomode-image.jpeg?dr=9616&x-expires=1777780800&x-signature=O4797lZaLnTPCij7Ca1%2BIFoxIa4%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=useast8&ftpl=1,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7609881005666667807,At least I tried right? ,https://www.tiktok.com/@verena.stoerchle/video/7609881005666667807,20260223,1771813508,87,1879,77,9,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/ooONqQtQMTxJ3CufAQ8rAIA71XseeTIIrOgjsb~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=XAWbqOI5z5ltWBLnK2fv9oDysp4%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7609879183266696479,Blizzard dashing #upstateny ,https://www.tiktok.com/@verena.stoerchle/video/7609879183266696479,20260223,1771813082,8,1617,91,7,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/o4pZ9GWi7AYVaBhBNRBUulx5IR82bIEzABPiu~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=l0YYO2uVJKiPsch7Ftqa5Z1NsOQ%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7609708619491331358,Refreshing when you were outside for a car meet for 4 hours  hahah th...,https://www.tiktok.com/@verena.stoerchle/video/7609708619491331358,20260222,1771773396,102,3836,196,18,6,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oUABbi1g7zdgBHqzIfbAYxCwAqiaiChIY0oZI5~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=76wV%2FlA%2B%2Fg4MID5LnRrxYJHLX0o%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7609505610052275486,Today’s car meet in #nyc #brooklyn #brklyn #carmeet #carsandcoffee ,https://www.tiktok.com/@verena.stoerchle/video/7609505610052275486,20260222,1771726111,18,1853,77,7,1,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oMnUyBVDpBZh7sFFEpzmaAIeEEWafmHAxRISiV~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=PnD9jxC16hDVmJnetTpGh502TDE%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7609402997616938270,Watch out mfers,https://www.tiktok.com/@verena.stoerchle/video/7609402997616938270,20260221,1771702215,15,4588,246,7,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oEKOIqiBo1fip3rBB0QaC67I8HitqIAzULA0SA~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=J4kG57kNjYg%2FXjxqZRRbKCaVybI%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7609058053039672607,V in wedding dress ,https://www.tiktok.com/@verena.stoerchle/video/7609058053039672607,20260220,1771621900,9,48700,5254,44,381,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/osBtR1DzmSMf4ZLmYjc7V9HEBofFIEpoEIAAga~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=iUKtbC00qdsJ7wHPXgyfjW%2FCguU%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7608986100169837855,What we think people over here ?  #nyc #eastcoast #winter ,https://www.tiktok.com/@verena.stoerchle/video/7608986100169837855,20260220,1771605168,27,4795,228,24,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/ooTBRQ0zxtTAufVGknQJCWMIjIYMpAUqfQ8c1f~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=l93r5tm9gf4EBJ2Np0xWcTAA9cc%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7608615733550943518,Sad to be watching this in the cold ,https://www.tiktok.com/@verena.stoerchle/video/7608615733550943518,20260219,1771518931,14,4341,191,10,1,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/owjCbLIXDfxeOhLo9TEWAAqXmfQIQBYEGnOJIA~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=nSpMmfS0Obxb55rnRoFv%2Bon1BEw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7608401716668550430,Type shi,https://www.tiktok.com/@verena.stoerchle/video/7608401716668550430,20260219,1771469088,16,6581,182,8,1,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oYtIQq2fzGASeqILHPL3IjTCMIzAdCwLQVepsI~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=Gnsnf36bGIqYHFZbRApMuA9ppxA%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7608382440603798815,One of the first things of intake/supplements when I wake up xx #chlo...,https://www.tiktok.com/@verena.stoerchle/video/7608382440603798815,20260219,1771464602,51,2069,48,1,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oYrIEpWERVmfcRekZACmkQRlQA1p4zDF067EFB~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=tJUQJ%2B6jzsiLbfP4ZU9L4u%2BbRzg%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7608342258311548191,"Easiest, most delicious every night recipe ",https://www.tiktok.com/@verena.stoerchle/video/7608342258311548191,20260218,1771455243,25,1938,35,1,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-i-photomode-tx2/cdb255f5fa9e428c917d2808a1a0baff~tplv-photomode-image.jpeg?dr=9616&x-expires=1777780800&x-signature=80HW2YHhyL2MN%2F2BdX1gFYtsUv4%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=useast8&ftpl=1,2026-05-01T04:12:15.263193+00:00
verena.stoerchle,7608251399742246174,Makeup just turns out better in the car ..,https://www.tiktok.com/@verena.stoerchle/video/7608251399742246174,20260218,1771434098,35,2354,104,6,1,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oURVQwFTwnqlfTjrIDDAQ8KwjuTA4CkIPeEvf8~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=LXFppIyQ9Brg03YVCe8sfY1HCCU%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:12:15.263193+00:00
